Date,SSH,SST,SSS,MLD
2012-03-12,-0.20,24.56,36.09,40.59
2012-03-13,-0.20,24.58,36.04,28.53
2012-03-14,-0.22,24.39,36.03,25.18
2012-03-15,-0.19,24.81,35.97,12.82
2012-03-16,-0.18,25.04,35.98,12.21
2012-03-17,-0.17,25.25,36.01,11.60
2012-03-18,-0.11,25.69,35.99,18.46
2012-03-19,-0.11,25.65,36.04,19.07
2012-03-20,-0.11,25.59,36.01,19.68
2012-03-21,-0.15,25.24,36.03,14.80
2012-03-22,-0.13,25.54,36.02,21.67
2012-03-23,-0.11,25.77,36.00,18.01
2012-03-24,-0.13,25.71,36.00,20.29
2012-03-25,-0.14,25.70,36.00,22.13
2012-03-26,-0.14,25.83,35.97,26.09
2012-03-27,-0.10,25.95,35.96,25.48
2012-03-28,-0.10,25.93,36.00,23.65
2012-03-29,-0.13,25.93,36.03,25.03
2012-03-30,-0.12,25.80,36.04,21.97
2012-03-31,-0.11,25.89,36.04,32.20
2012-04-01,-0.09,25.85,36.05,22.58
2012-04-02,-0.08,25.59,36.09,22.13
2012-04-03,-0.10,25.82,36.09,10.83
2012-04-04,-0.12,25.96,36.06,13.43
2012-04-05,-0.11,26.26,36.02,14.65
2012-04-06,-0.10,26.19,36.03,19.68
2012-04-07,-0.07,26.24,36.03,25.48
2012-04-08,-0.09,25.96,36.05,30.52
2012-04-09,-0.13,25.85,36.06,23.35
2012-04-10,-0.12,25.98,36.06,15.87
2012-04-11,-0.11,26.17,36.03,23.04
2012-04-12,-0.12,25.83,36.08,24.11
2012-04-13,-0.15,25.87,36.07,28.69
2012-04-14,-0.15,25.94,36.05,27.31
2012-04-15,-0.12,26.18,36.01,24.41
2012-04-16,-0.13,26.14,36.03,29.91
2012-04-17,-0.14,26.11,36.07,19.68
2012-04-18,-0.14,25.98,36.07,21.82
2012-04-19,-0.16,25.80,36.10,13.58
2012-04-20,-0.16,25.92,36.09,14.34
2012-04-21,-0.15,26.03,36.01,16.17
2012-04-22,-0.15,25.78,36.06,38.76
2012-04-23,-0.18,25.46,36.09,43.18
2012-04-24,-0.18,25.24,36.10,43.95
2012-04-25,-0.19,25.02,36.10,43.34
2012-04-26,-0.20,24.79,36.09,34.33
2012-04-27,-0.22,25.00,36.10,25.94
2012-04-28,-0.19,25.78,36.10,16.94
2012-04-29,-0.19,25.90,36.12,14.34
2012-04-30,-0.20,25.92,36.10,13.58
2012-05-01,-0.18,26.09,36.07,11.14
2012-05-02,-0.16,26.18,36.04,12.97
2012-05-03,-0.16,25.90,36.08,16.79
2012-05-04,-0.13,26.24,36.07,11.90
2012-05-05,-0.14,25.91,36.10,12.67
2012-05-06,-0.14,26.03,36.09,13.43
2012-05-07,-0.10,26.56,36.05,11.29
2012-05-08,-0.13,26.57,36.05,10.68
2012-05-09,-0.13,26.22,36.07,11.60
2012-05-10,-0.12,26.68,36.03,14.19
2012-05-11,-0.10,26.54,36.01,15.26
2012-05-12,-0.09,26.37,36.00,18.46
2012-05-13,-0.08,26.31,36.04,23.04
2012-05-14,-0.06,26.55,36.02,21.67
2012-05-15,-0.05,26.95,36.01,13.73
2012-05-16,-0.07,26.98,36.03,11.90
2012-05-17,-0.08,27.21,36.00,10.53
2012-05-18,-0.08,27.35,35.98,10.53
2012-05-19,-0.07,27.26,36.01,15.56
2012-05-20,-0.11,26.88,36.07,14.19
2012-05-21,-0.15,26.68,36.11,15.26
2012-05-22,-0.16,26.52,36.15,10.53
2012-05-23,-0.17,26.74,36.15,10.83
2012-05-24,-0.15,26.94,36.14,12.36
2012-05-25,-0.14,26.83,36.14,12.82
2012-05-26,-0.13,26.88,36.13,11.90
2012-05-27,-0.13,27.21,36.09,14.34
2012-05-28,-0.14,27.07,36.06,18.62
2012-05-29,-0.14,26.76,36.06,17.09
2012-05-30,-0.15,26.93,36.05,15.72
2012-05-31,-0.16,27.33,36.03,11.44
2012-06-01,-0.18,27.04,36.07,12.82
2012-06-02,-0.18,27.23,36.09,17.70
2012-06-03,-0.15,27.55,36.06,15.11
2012-06-04,-0.15,27.70,36.07,14.95
2012-06-05,-0.16,27.57,36.12,11.60
2012-06-06,-0.16,27.59,36.12,12.21
2012-06-07,-0.16,27.04,36.13,15.11
2012-06-08,-0.17,26.73,36.04,10.53
2012-06-09,-0.14,27.29,36.12,10.83
2012-06-10,-0.15,27.61,36.12,12.36
2012-06-11,-0.16,27.84,36.13,12.51
2012-06-12,-0.16,27.68,36.16,12.51
2012-06-13,-0.17,27.40,36.14,13.73
2012-06-14,-0.16,27.79,36.15,10.53
